HEADER[~&~	~&~ROLE_MBR_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~OBJ_ID::VARCHAR~&~	~&~ROLE_ID::VARCHAR~&~	~&~MBR_ID::VARCHAR~&~	~&~MBR_TYP_CD::CHAR~&~	~&~ACTV_FRM_DT::TIMESTAMP~&~	~&~ACTV_TO_DT::TIMESTAMP~&~	~&~LAST_UPDT_DT::TIMESTAMP~&~	~&~]HEADER
RECORD[~&~	~&~'KFS1325'~&~	~&~'1'~&~	~&~'KFS1325'~&~	~&~'44'~&~	~&~'36'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1326'~&~	~&~'1'~&~	~&~'KFS1326'~&~	~&~'18'~&~	~&~'20'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1327'~&~	~&~'1'~&~	~&~'KFS1327'~&~	~&~'18'~&~	~&~'47'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1328'~&~	~&~'1'~&~	~&~'KFS1328'~&~	~&~'18'~&~	~&~'47'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1329'~&~	~&~'1'~&~	~&~'KFS1329'~&~	~&~'18'~&~	~&~'47'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS133'~&~	~&~'1'~&~	~&~'KFS133'~&~	~&~'54'~&~	~&~'3998400688'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1330'~&~	~&~'1'~&~	~&~'KFS1330'~&~	~&~'18'~&~	~&~'47'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1331'~&~	~&~'1'~&~	~&~'KFS1331'~&~	~&~'18'~&~	~&~'47'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1332'~&~	~&~'1'~&~	~&~'KFS1332'~&~	~&~'18'~&~	~&~'47'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1333'~&~	~&~'1'~&~	~&~'KFS1333'~&~	~&~'18'~&~	~&~'47'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1334'~&~	~&~'1'~&~	~&~'KFS1334'~&~	~&~'18'~&~	~&~'47'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1337'~&~	~&~'1'~&~	~&~'KFS1337'~&~	~&~'56'~&~	~&~'22'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1338'~&~	~&~'1'~&~	~&~'KFS1338'~&~	~&~'81'~&~	~&~'36'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1339'~&~	~&~'1'~&~	~&~'KFS1339'~&~	~&~'28'~&~	~&~'36'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS134'~&~	~&~'1'~&~	~&~'KFS134'~&~	~&~'54'~&~	~&~'2057006123'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1340'~&~	~&~'1'~&~	~&~'KFS1340'~&~	~&~'81'~&~	~&~'65'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1341'~&~	~&~'1'~&~	~&~'KFS1341'~&~	~&~'81'~&~	~&~'65'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1342'~&~	~&~'1'~&~	~&~'KFS1342'~&~	~&~'81'~&~	~&~'65'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1343'~&~	~&~'1'~&~	~&~'KFS1343'~&~	~&~'81'~&~	~&~'65'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1344'~&~	~&~'1'~&~	~&~'KFS1344'~&~	~&~'81'~&~	~&~'65'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1345'~&~	~&~'1'~&~	~&~'KFS1345'~&~	~&~'8'~&~	~&~'39'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1348'~&~	~&~'1'~&~	~&~'KFS1348'~&~	~&~'70'~&~	~&~'22'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1349'~&~	~&~'1'~&~	~&~'KFS1349'~&~	~&~'70'~&~	~&~'16'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS135'~&~	~&~'1'~&~	~&~'KFS135'~&~	~&~'54'~&~	~&~'4263602369'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1351'~&~	~&~'1'~&~	~&~'KFS1351'~&~	~&~'5'~&~	~&~'34'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1352'~&~	~&~'1'~&~	~&~'KFS1352'~&~	~&~'6'~&~	~&~'35'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1354'~&~	~&~'1'~&~	~&~'KFS1354'~&~	~&~'26'~&~	~&~'25'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1355'~&~	~&~'1'~&~	~&~'KFS1355'~&~	~&~'44'~&~	~&~'53'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS136'~&~	~&~'1'~&~	~&~'KFS136'~&~	~&~'54'~&~	~&~'2724700273'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS137'~&~	~&~'1'~&~	~&~'KFS137'~&~	~&~'54'~&~	~&~'5594206387'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS138'~&~	~&~'1'~&~	~&~'KFS138'~&~	~&~'54'~&~	~&~'3106006335'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS139'~&~	~&~'1'~&~	~&~'KFS139'~&~	~&~'54'~&~	~&~'2244704330'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS14'~&~	~&~'1'~&~	~&~'KFS14'~&~	~&~'54'~&~	~&~'5068701724'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS140'~&~	~&~'1'~&~	~&~'KFS140'~&~	~&~'54'~&~	~&~'2885908053'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS141'~&~	~&~'1'~&~	~&~'KFS141'~&~	~&~'54'~&~	~&~'4182202259'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS142'~&~	~&~'1'~&~	~&~'KFS142'~&~	~&~'54'~&~	~&~'4154408215'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS143'~&~	~&~'1'~&~	~&~'KFS143'~&~	~&~'54'~&~	~&~'6182208707'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS144'~&~	~&~'1'~&~	~&~'KFS144'~&~	~&~'54'~&~	~&~'4553801458'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS145'~&~	~&~'1'~&~	~&~'KFS145'~&~	~&~'54'~&~	~&~'3241801877'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS146'~&~	~&~'1'~&~	~&~'KFS146'~&~	~&~'54'~&~	~&~'3083208092'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS147'~&~	~&~'1'~&~	~&~'KFS147'~&~	~&~'54'~&~	~&~'1701107778'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS148'~&~	~&~'1'~&~	~&~'KFS148'~&~	~&~'54'~&~	~&~'1680308253'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS149'~&~	~&~'1'~&~	~&~'KFS149'~&~	~&~'54'~&~	~&~'4545405888'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS15'~&~	~&~'1'~&~	~&~'KFS15'~&~	~&~'54'~&~	~&~'4971403958'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS150'~&~	~&~'1'~&~	~&~'KFS150'~&~	~&~'54'~&~	~&~'6269308135'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS151'~&~	~&~'1'~&~	~&~'KFS151'~&~	~&~'54'~&~	~&~'6272309454'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS152'~&~	~&~'1'~&~	~&~'KFS152'~&~	~&~'54'~&~	~&~'5065906725'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS153'~&~	~&~'1'~&~	~&~'KFS153'~&~	~&~'54'~&~	~&~'5121105659'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS154'~&~	~&~'1'~&~	~&~'KFS154'~&~	~&~'54'~&~	~&~'1781104312'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS155'~&~	~&~'1'~&~	~&~'KFS155'~&~	~&~'54'~&~	~&~'5598104606'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS156'~&~	~&~'1'~&~	~&~'KFS156'~&~	~&~'54'~&~	~&~'4835307856'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS157'~&~	~&~'1'~&~	~&~'KFS157'~&~	~&~'54'~&~	~&~'5370700381'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS158'~&~	~&~'1'~&~	~&~'KFS158'~&~	~&~'54'~&~	~&~'2871205128'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS159'~&~	~&~'1'~&~	~&~'KFS159'~&~	~&~'54'~&~	~&~'1110101123'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS16'~&~	~&~'1'~&~	~&~'KFS16'~&~	~&~'54'~&~	~&~'5430509566'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS160'~&~	~&~'1'~&~	~&~'KFS160'~&~	~&~'54'~&~	~&~'4809905701'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1602'~&~	~&~'1'~&~	~&~'KFS1602'~&~	~&~'75'~&~	~&~'41'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1603'~&~	~&~'1'~&~	~&~'KFS1603'~&~	~&~'75'~&~	~&~'81'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1604'~&~	~&~'1'~&~	~&~'KFS1604'~&~	~&~'80'~&~	~&~'41'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1605'~&~	~&~'1'~&~	~&~'KFS1605'~&~	~&~'80'~&~	~&~'81'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1606'~&~	~&~'1'~&~	~&~'KFS1606'~&~	~&~'84'~&~	~&~'22'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1607'~&~	~&~'1'~&~	~&~'KFS1607'~&~	~&~'84'~&~	~&~'26'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1608'~&~	~&~'1'~&~	~&~'KFS1608'~&~	~&~'84'~&~	~&~'27'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1609'~&~	~&~'1'~&~	~&~'KFS1609'~&~	~&~'84'~&~	~&~'85'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS161'~&~	~&~'1'~&~	~&~'KFS161'~&~	~&~'54'~&~	~&~'4797306442'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1610'~&~	~&~'1'~&~	~&~'KFS1610'~&~	~&~'84'~&~	~&~'54'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1611'~&~	~&~'1'~&~	~&~'KFS1611'~&~	~&~'84'~&~	~&~'32'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1612'~&~	~&~'1'~&~	~&~'KFS1612'~&~	~&~'81'~&~	~&~'2595801199'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1613'~&~	~&~'1'~&~	~&~'KFS1613'~&~	~&~'81'~&~	~&~'2566903942'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1614'~&~	~&~'1'~&~	~&~'KFS1614'~&~	~&~'81'~&~	~&~'1184605262'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1615'~&~	~&~'1'~&~	~&~'KFS1615'~&~	~&~'81'~&~	~&~'1271304676'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1616'~&~	~&~'1'~&~	~&~'KFS1616'~&~	~&~'81'~&~	~&~'3153306089'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1617'~&~	~&~'1'~&~	~&~'KFS1617'~&~	~&~'81'~&~	~&~'3712704766'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1618'~&~	~&~'1'~&~	~&~'KFS1618'~&~	~&~'81'~&~	~&~'1106901514'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1619'~&~	~&~'1'~&~	~&~'KFS1619'~&~	~&~'81'~&~	~&~'1529707192'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS162'~&~	~&~'1'~&~	~&~'KFS162'~&~	~&~'54'~&~	~&~'5469103838'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1620'~&~	~&~'1'~&~	~&~'KFS1620'~&~	~&~'81'~&~	~&~'5331201785'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1621'~&~	~&~'1'~&~	~&~'KFS1621'~&~	~&~'81'~&~	~&~'2620008671'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1622'~&~	~&~'1'~&~	~&~'KFS1622'~&~	~&~'81'~&~	~&~'3879106523'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1623'~&~	~&~'1'~&~	~&~'KFS1623'~&~	~&~'81'~&~	~&~'1271001025'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1624'~&~	~&~'1'~&~	~&~'KFS1624'~&~	~&~'81'~&~	~&~'3736906932'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1625'~&~	~&~'1'~&~	~&~'KFS1625'~&~	~&~'81'~&~	~&~'4075208273'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1626'~&~	~&~'1'~&~	~&~'KFS1626'~&~	~&~'81'~&~	~&~'5598104606'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1627'~&~	~&~'1'~&~	~&~'KFS1627'~&~	~&~'81'~&~	~&~'1373503598'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1628'~&~	~&~'1'~&~	~&~'KFS1628'~&~	~&~'81'~&~	~&~'4445203670'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1629'~&~	~&~'1'~&~	~&~'KFS1629'~&~	~&~'81'~&~	~&~'3445505002'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS163'~&~	~&~'1'~&~	~&~'KFS163'~&~	~&~'54'~&~	~&~'2123906967'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1630'~&~	~&~'1'~&~	~&~'KFS1630'~&~	~&~'81'~&~	~&~'1701207121'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1631'~&~	~&~'1'~&~	~&~'KFS1631'~&~	~&~'81'~&~	~&~'1373005978'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1632'~&~	~&~'1'~&~	~&~'KFS1632'~&~	~&~'81'~&~	~&~'1373005978'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1633'~&~	~&~'1'~&~	~&~'KFS1633'~&~	~&~'81'~&~	~&~'4431400488'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1634'~&~	~&~'1'~&~	~&~'KFS1634'~&~	~&~'81'~&~	~&~'1309104027'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1635'~&~	~&~'1'~&~	~&~'KFS1635'~&~	~&~'81'~&~	~&~'5412209968'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1636'~&~	~&~'1'~&~	~&~'KFS1636'~&~	~&~'81'~&~	~&~'4333007056'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1637'~&~	~&~'1'~&~	~&~'KFS1637'~&~	~&~'81'~&~	~&~'2168808105'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1638'~&~	~&~'1'~&~	~&~'KFS1638'~&~	~&~'81'~&~	~&~'3949401795'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1639'~&~	~&~'1'~&~	~&~'KFS1639'~&~	~&~'54'~&~	~&~'4431400488'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS164'~&~	~&~'1'~&~	~&~'KFS164'~&~	~&~'54'~&~	~&~'3953901363'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1640'~&~	~&~'1'~&~	~&~'KFS1640'~&~	~&~'20'~&~	~&~'19'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1641'~&~	~&~'1'~&~	~&~'KFS1641'~&~	~&~'81'~&~	~&~'3608607904'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1642'~&~	~&~'1'~&~	~&~'KFS1642'~&~	~&~'81'~&~	~&~'2906405069'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1643'~&~	~&~'1'~&~	~&~'KFS1643'~&~	~&~'81'~&~	~&~'3898405507'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1644'~&~	~&~'1'~&~	~&~'KFS1644'~&~	~&~'81'~&~	~&~'1183109030'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1645'~&~	~&~'1'~&~	~&~'KFS1645'~&~	~&~'81'~&~	~&~'4161901639'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1646'~&~	~&~'1'~&~	~&~'KFS1646'~&~	~&~'81'~&~	~&~'1545104915'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1647'~&~	~&~'1'~&~	~&~'KFS1647'~&~	~&~'81'~&~	~&~'4052406505'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1648'~&~	~&~'1'~&~	~&~'KFS1648'~&~	~&~'81'~&~	~&~'3344600883'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1649'~&~	~&~'1'~&~	~&~'KFS1649'~&~	~&~'81'~&~	~&~'4336803918'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS165'~&~	~&~'1'~&~	~&~'KFS165'~&~	~&~'54'~&~	~&~'6076602019'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1650'~&~	~&~'1'~&~	~&~'KFS1650'~&~	~&~'81'~&~	~&~'5729300245'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1651'~&~	~&~'1'~&~	~&~'KFS1651'~&~	~&~'81'~&~	~&~'3264700400'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1652'~&~	~&~'1'~&~	~&~'KFS1652'~&~	~&~'81'~&~	~&~'5331903365'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1653'~&~	~&~'1'~&~	~&~'KFS1653'~&~	~&~'81'~&~	~&~'6276904397'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1654'~&~	~&~'1'~&~	~&~'KFS1654'~&~	~&~'81'~&~	~&~'1308508136'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1655'~&~	~&~'1'~&~	~&~'KFS1655'~&~	~&~'53'~&~	~&~'37'~&~	~&~'R'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1656'~&~	~&~'1'~&~	~&~'KFS1656'~&~	~&~'31'~&~	~&~'4034202067'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'KFS1657'~&~	~&~'1'~&~	~&~'KFS1657'~&~	~&~'31'~&~	~&~'5725905238'~&~	~&~'P'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
